Date,Price,Open,High,Low,Vol.,Change %
28-Nov-13,1406.51 ,"1,404.31","1,414.14","1,403.25",-,0.16%
27-Nov-13,1404.31 ,"1,416.43","1,425.49","1,403.84",-,-0.86%
26-Nov-13,1416.43 ,"1,433.55","1,444.51","1,413.97",-,-1.19%
25-Nov-13,1433.55 ,"1,444.91","1,452.85","1,432.18",-,-0.79%
22-Nov-13,1444.91 ,"1,425.86","1,447.86","1,425.14",-,1.34%
21-Nov-13,1425.86 ,"1,447.20","1,447.20","1,423.06",-,-1.47%
20-Nov-13,1447.20 ,"1,455.04","1,455.05","1,434.72",-,-0.54%
19-Nov-13,1455.04 ,"1,462.98","1,466.23","1,449.96",-,-0.54%
18-Nov-13,1462.98 ,"1,444.24","1,463.52","1,444.24",-,1.30%
15-Nov-13,1444.24 ,"1,434.44","1,449.31","1,431.93",-,0.68%
14-Nov-13,1434.44 ,"1,406.92","1,439.31","1,406.36",-,1.96%
13-Nov-13,1406.92 ,"1,437.37","1,439.78","1,406.01",-,-2.12%
12-Nov-13,1437.37 ,"1,427.93","1,438.83","1,422.43",-,0.66%
11-Nov-13,1427.93 ,"1,435.12","1,443.32","1,427.64",-,-0.50%
8-Nov-13,1435.12 ,"1,468.22","1,468.22","1,430.25",-,-2.25%
7-Nov-13,1468.22 ,"1,458.93","1,476.15","1,455.92",-,0.64%
6-Nov-13,1458.93 ,"1,460.23","1,466.68","1,454.80",-,-0.09%
5-Nov-13,1460.23 ,"1,475.18","1,479.83","1,459.66",-,-1.01%
1-Nov-13,1475.18 ,"1,480.42","1,484.74","1,472.20",-,-0.35%
31-Oct-13,1480.42 ,"1,493.14","1,495.60","1,473.44",-,-0.85%
30-Oct-13,1493.14 ,"1,491.56","1,503.04","1,487.95",-,0.11%
29-Oct-13,1491.56 ,"1,493.11","1,496.30","1,485.20",-,-0.10%
28-Oct-13,1493.11 ,"1,492.20","1,504.93","1,489.41",-,0.06%
25-Oct-13,1492.20 ,"1,493.85","1,498.41","1,484.25",-,-0.11%
24-Oct-13,1493.85 ,"1,494.96","1,501.70","1,488.69",-,-0.07%
23-Oct-13,1494.96 ,"1,518.54","1,520.78","1,492.10",-,-1.55%
22-Oct-13,1518.54 ,"1,514.39","1,521.05","1,503.83",-,0.27%
21-Oct-13,1514.39 ,"1,516.62","1,520.10","1,504.51",-,-0.15%
18-Oct-13,1516.62 ,"1,491.85","1,520.25","1,490.20",-,1.66%
17-Oct-13,1491.85 ,"1,500.25","1,508.90","1,478.45",-,-0.56%
16-Oct-13,1500.25 ,"1,495.31","1,506.39","1,486.98",-,0.33%
15-Oct-13,1495.31 ,"1,473.97","1,495.79","1,471.81",-,1.45%
14-Oct-13,1473.97 ,"1,477.00","1,479.33","1,466.14",-,-0.21%
11-Oct-13,1477.00 ,"1,484.82","1,491.51","1,470.96",-,-0.53%
10-Oct-13,1484.82 ,"1,461.00","1,486.49","1,457.42",-,1.63%
9-Oct-13,1461.00 ,"1,471.65","1,471.82","1,455.06",-,-0.72%
8-Oct-13,1471.65 ,"1,444.32","1,471.71","1,442.44",-,1.89%
7-Oct-13,1444.32 ,"1,443.15","1,445.61","1,428.03",-,0.08%
4-Oct-13,1443.15 ,"1,427.81","1,443.43","1,422.31",-,1.07%
3-Oct-13,1427.81 ,"1,421.94","1,437.54","1,421.69",-,0.41%
2-Oct-13,1421.94 ,"1,438.04","1,441.72","1,417.07",-,-1.12%
1-Oct-13,1438.04 ,"1,422.49","1,440.34","1,421.55",-,1.09%
30-Sep-13,1422.49 ,"1,432.87","1,437.20","1,413.79",-,-0.72%
27-Sep-13,1432.87 ,"1,451.64","1,451.64","1,428.82",-,-1.29%
26-Sep-13,1451.64 ,"1,452.98","1,460.39","1,443.30",-,-0.09%
25-Sep-13,1452.98 ,"1,446.41","1,453.72","1,437.43",-,0.45%
24-Sep-13,1446.41 ,"1,451.43","1,457.99","1,440.75",-,-0.35%
23-Sep-13,1451.43 ,"1,462.92","1,467.76","1,445.10",-,-0.79%
20-Sep-13,1462.92 ,"1,478.75","1,483.33","1,460.87",-,-1.07%
19-Sep-13,1478.75 ,"1,429.62","1,496.14","1,428.25",-,3.44%
18-Sep-13,1429.62 ,"1,439.79","1,447.43","1,426.72",-,-0.71%
17-Sep-13,1439.79 ,"1,436.14","1,439.79","1,424.98",-,0.25%
16-Sep-13,1436.14 ,"1,396.57","1,436.14","1,394.77",-,2.83%
13-Sep-13,1396.57 ,"1,401.46","1,401.80","1,385.60",-,-0.35%
12-Sep-13,1401.46 ,"1,394.03","1,408.71","1,386.22",-,0.53%
11-Sep-13,1394.03 ,"1,390.55","1,398.92","1,384.96",-,0.25%
10-Sep-13,1390.55 ,"1,380.37","1,393.95","1,377.97",-,0.74%
9-Sep-13,1380.37 ,"1,345.60","1,380.37","1,345.60",-,2.58%
6-Sep-13,1345.60 ,"1,339.80","1,369.00","1,334.22",-,0.43%
5-Sep-13,1339.80 ,"1,298.53","1,339.80","1,297.67",-,3.18%
4-Sep-13,1298.53 ,"1,293.11","1,298.72","1,285.27",-,0.42%
3-Sep-13,1293.11 ,"1,291.98","1,306.21","1,287.28",-,0.09%
2-Sep-13,1291.98 ,"1,290.96","1,301.37","1,290.41",-,0.08%
30-Aug-13,1290.96 ,"1,300.67","1,303.57","1,285.42",-,-0.75%
29-Aug-13,1300.67 ,"1,299.65","1,312.27","1,296.06",-,0.08%
28-Aug-13,1299.65 ,"1,304.33","1,308.02","1,286.12",-,-0.36%
27-Aug-13,1304.33 ,"1,324.48","1,326.14","1,298.10",-,-1.52%
26-Aug-13,1324.48 ,"1,330.99","1,343.00","1,319.92",-,-0.49%
23-Aug-13,1330.99 ,"1,329.05","1,337.60","1,326.97",-,0.15%
22-Aug-13,1329.05 ,"1,312.47","1,330.84","1,298.51",-,1.26%
21-Aug-13,1312.47 ,"1,317.77","1,328.30","1,305.07",-,-0.40%
20-Aug-13,1317.77 ,"1,322.25","1,329.29","1,302.64",-,-0.34%
19-Aug-13,1322.25 ,"1,323.42","1,333.22","1,310.87",-,-0.09%
16-Aug-13,1323.42 ,"1,327.49","1,341.34","1,316.66",-,-0.31%
15-Aug-13,1327.49 ,"1,356.34","1,359.45","1,322.81",-,-2.13%
14-Aug-13,1356.34 ,"1,338.85","1,356.88","1,337.07",-,1.31%
13-Aug-13,1338.85 ,"1,326.53","1,343.22","1,325.84",-,0.93%
12-Aug-13,1326.53 ,"1,325.72","1,329.32","1,317.79",-,0.06%
9-Aug-13,1325.72 ,"1,303.28","1,327.66","1,301.84",-,1.72%
8-Aug-13,1303.28 ,"1,301.28","1,310.84","1,294.44",-,0.15%
7-Aug-13,1301.28 ,"1,304.98","1,311.82","1,294.99",-,-0.28%
6-Aug-13,1304.98 ,"1,333.42","1,337.81","1,303.04",-,-2.13%
5-Aug-13,1333.42 ,"1,336.39","1,342.73","1,329.46",-,-0.22%
2-Aug-13,1336.39 ,"1,331.71","1,342.77","1,320.79",-,0.35%
1-Aug-13,1331.71 ,"1,313.38","1,336.27","1,313.38",-,1.40%
31-Jul-13,1313.38 ,"1,326.41","1,330.08","1,312.50",-,-0.98%
30-Jul-13,1326.41 ,"1,341.34","1,349.87","1,325.01",-,-1.11%
29-Jul-13,1341.34 ,"1,348.37","1,352.58","1,340.87",-,-0.52%
26-Jul-13,1348.37 ,"1,353.38","1,361.87","1,348.05",-,-0.37%
25-Jul-13,1353.38 ,"1,369.36","1,370.93","1,349.09",-,-1.17%
24-Jul-13,1369.36 ,"1,379.88","1,385.58","1,364.24",-,-0.76%
23-Jul-13,1379.88 ,"1,380.01","1,396.24","1,378.89",-,-0.01%
22-Jul-13,1380.01 ,"1,382.33","1,396.75","1,372.81",-,-0.17%
19-Jul-13,1382.33 ,"1,377.35","1,398.13","1,368.83",-,0.36%
18-Jul-13,1377.35 ,"1,393.05","1,401.64","1,370.43",-,-1.13%
17-Jul-13,1393.05 ,"1,368.83","1,394.05","1,366.99",-,1.77%
16-Jul-13,1368.83 ,"1,354.54","1,372.48","1,351.15",-,1.05%
15-Jul-13,1354.54 ,"1,348.81","1,360.21","1,344.67",-,0.42%
12-Jul-13,1348.81 ,"1,322.76","1,348.81","1,322.05",-,1.97%
11-Jul-13,1322.76 ,"1,275.29","1,323.85","1,274.71",-,3.72%
10-Jul-13,1275.29 ,"1,282.84","1,291.43","1,272.22",-,-0.59%
9-Jul-13,1282.84 ,"1,277.29","1,290.73","1,277.29",-,0.43%
8-Jul-13,1277.29 ,"1,268.59","1,278.84","1,265.51",-,0.69%
5-Jul-13,1268.59 ,"1,280.61","1,289.28","1,266.50",-,-0.94%
4-Jul-13,1280.61 ,"1,264.29","1,281.14","1,263.75",-,1.29%
3-Jul-13,1264.29 ,"1,274.07","1,276.42","1,252.94",-,-0.77%
2-Jul-13,1274.07 ,"1,276.85","1,280.77","1,266.20",-,-0.22%
1-Jul-13,1276.85 ,"1,275.44","1,279.56","1,266.71",-,0.11%
28-Jun-13,1275.44 ,"1,262.77","1,279.22","1,256.99",-,1.00%
27-Jun-13,1262.77 ,"1,261.13","1,270.70","1,253.96",-,0.13%
26-Jun-13,1261.13 ,"1,243.20","1,268.41","1,242.89",-,1.44%
25-Jun-13,1243.20 ,"1,233.04","1,259.92","1,232.93",-,0.82%
24-Jun-13,1233.04 ,"1,245.72","1,251.32","1,227.01",-,-1.02%
21-Jun-13,1245.72 ,"1,243.32","1,263.81","1,233.25",-,0.19%
20-Jun-13,1243.32 ,"1,291.72","1,297.66","1,243.32",-,-3.75%
19-Jun-13,1291.72 ,"1,314.06","1,318.58","1,288.69",-,-1.70%
18-Jun-13,1314.06 ,"1,314.01","1,322.67","1,302.82",-,0.00%
17-Jun-13,1314.01 ,"1,293.88","1,324.02","1,291.97",-,1.56%
14-Jun-13,1293.88 ,"1,261.63","1,298.24","1,261.63",-,2.56%
13-Jun-13,1261.63 ,"1,263.66","1,272.04","1,241.21",-,-0.16%
11-Jun-13,1263.66 ,"1,300.54","1,310.00","1,258.47",-,-2.84%
10-Jun-13,1300.54 ,"1,314.41","1,321.37","1,294.45",-,-1.06%
7-Jun-13,1314.41 ,"1,286.86","1,314.41","1,286.86",-,2.14%
6-Jun-13,1286.86 ,"1,301.08","1,305.59","1,284.08",-,-1.09%
5-Jun-13,1301.08 ,"1,322.39","1,328.79","1,299.66",-,-1.61%
4-Jun-13,1322.39 ,"1,319.01","1,343.25","1,319.01",-,0.26%
3-Jun-13,1319.01 ,"1,331.43","1,337.08","1,302.97",-,-0.93%
31-May-13,1331.43 ,"1,350.42","1,362.81","1,321.84",-,-1.41%
30-May-13,1350.42 ,"1,360.06","1,369.50","1,346.37",-,-0.71%
29-May-13,1360.06 ,"1,399.11","1,402.57","1,359.58",-,-2.79%
28-May-13,1399.11 ,"1,385.08","1,409.64","1,384.77",-,1.01%
27-May-13,1385.08 ,"1,388.52","1,395.36","1,380.24",-,-0.25%
24-May-13,1388.52 ,"1,400.84","1,413.73","1,383.44",-,-0.88%
23-May-13,1400.84 ,"1,461.93","1,463.84","1,395.63",-,-4.18%
22-May-13,1461.93 ,"1,433.02","1,471.56","1,431.37",-,2.02%
21-May-13,1433.02 ,"1,417.05","1,437.11","1,412.14",-,1.13%
20-May-13,1417.05 ,"1,405.34","1,424.87","1,405.34",-,0.83%
17-May-13,1405.34 ,"1,380.58","1,409.01","1,377.08",-,1.79%
16-May-13,1380.58 ,"1,391.01","1,397.47","1,380.06",-,-0.75%
15-May-13,1391.01 ,"1,412.69","1,426.85","1,385.47",-,-1.53%
14-May-13,1412.69 ,"1,422.29","1,431.68","1,406.10",-,-0.67%
13-May-13,1422.29 ,"1,429.78","1,433.48","1,415.04",-,-0.52%
10-May-13,1429.78 ,"1,452.17","1,457.30","1,425.08",-,-1.54%
8-May-13,1452.17 ,"1,451.84","1,456.80","1,439.91",-,0.02%
7-May-13,1451.84 ,"1,432.15","1,454.06","1,427.64",-,1.37%
6-May-13,1432.15 ,"1,429.86","1,437.79","1,425.21",-,0.16%
3-May-13,1429.86 ,"1,387.47","1,429.86","1,387.38",-,3.06%
2-May-13,1387.47 ,"1,407.21","1,407.29","1,382.69",-,-1.40%
30-Apr-13,1407.21 ,"1,387.54","1,408.37","1,379.76",-,1.42%
29-Apr-13,1387.54 ,"1,382.22","1,389.89","1,378.49",-,0.38%
26-Apr-13,1382.22 ,"1,387.98","1,388.35","1,369.59",-,-0.41%
25-Apr-13,1387.98 ,"1,375.40","1,394.98","1,373.15",-,0.91%
24-Apr-13,1375.40 ,"1,333.89","1,376.36","1,330.98",-,3.11%
23-Apr-13,1333.89 ,"1,329.14","1,334.62","1,314.12",-,0.36%
22-Apr-13,1329.14 ,"1,336.46","1,353.41","1,316.77",-,-0.55%
19-Apr-13,1336.46 ,"1,327.55","1,349.71","1,327.40",-,0.67%
18-Apr-13,1327.55 ,"1,327.92","1,346.53","1,322.02",-,-0.03%
17-Apr-13,1327.92 ,"1,356.65","1,369.69","1,326.57",-,-2.12%
16-Apr-13,1356.65 ,"1,366.53","1,373.77","1,351.87",-,-0.72%
15-Apr-13,1366.53 ,"1,405.47","1,409.29","1,356.71",-,-2.77%
12-Apr-13,1405.47 ,"1,433.08","1,433.87","1,401.34",-,-1.93%
11-Apr-13,1433.08 ,"1,453.81","1,457.05","1,427.92",-,-1.43%
10-Apr-13,1453.81 ,"1,439.46","1,459.72","1,439.46",-,1.00%
9-Apr-13,1439.46 ,"1,419.63","1,441.66","1,419.20",-,1.40%
8-Apr-13,1419.63 ,"1,411.09","1,428.27","1,411.09",-,0.61%
5-Apr-13,1411.09 ,"1,419.45","1,425.40","1,404.22",-,-0.59%
4-Apr-13,1419.45 ,"1,425.99","1,432.26","1,408.16",-,-0.46%
3-Apr-13,1425.99 ,"1,440.10","1,441.15","1,424.42",-,-0.98%
2-Apr-13,1440.10 ,"1,445.57","1,452.31","1,437.41",-,-0.38%
1-Apr-13,1445.57 ,"1,460.04","1,460.04","1,444.98",-,-0.99%
29-Mar-13,1460.04 ,"1,454.72","1,460.31","1,452.39",-,0.37%
28-Mar-13,1454.72 ,"1,446.04","1,455.18","1,435.14",-,0.60%
27-Mar-13,1446.04 ,"1,445.46","1,455.63","1,432.36",-,0.04%
26-Mar-13,1445.46 ,"1,458.80","1,461.76","1,438.41",-,-0.91%
25-Mar-13,1458.80 ,"1,470.91","1,493.82","1,457.88",-,-0.82%
22-Mar-13,1470.91 ,"1,485.73","1,487.06","1,470.53",-,-1.00%
21-Mar-13,1485.73 ,"1,489.34","1,496.06","1,483.46",-,-0.24%
20-Mar-13,1489.34 ,"1,478.82","1,490.95","1,465.86",-,0.71%
19-Mar-13,1478.82 ,"1,494.30","1,501.77","1,477.70",-,-1.04%
18-Mar-13,1494.30 ,"1,537.66","1,538.91","1,477.81",-,-2.82%
15-Mar-13,1537.66 ,"1,535.73","1,556.58","1,535.19",-,0.13%
14-Mar-13,1535.73 ,"1,531.14","1,540.39","1,524.95",-,0.30%
13-Mar-13,1531.14 ,"1,542.55","1,548.74","1,528.93",-,-0.74%
12-Mar-13,1542.55 ,"1,539.87","1,545.76","1,530.67",-,0.17%
11-Mar-13,1539.87 ,"1,532.09","1,553.35","1,531.83",-,0.51%
7-Mar-13,1532.09 ,"1,529.32","1,536.30","1,527.61",-,0.18%
6-Mar-13,1529.32 ,"1,523.34","1,538.77","1,523.34",-,0.39%
5-Mar-13,1523.34 ,"1,498.79","1,525.49","1,498.46",-,1.64%
4-Mar-13,1498.79 ,"1,509.80","1,514.95","1,494.71",-,-0.73%
1-Mar-13,1509.80 ,"1,534.41","1,537.27","1,505.68",-,-1.60%
28-Feb-13,1534.41 ,"1,530.38","1,544.84","1,529.76",-,0.25%
27-Feb-13,1530.52 ,"1,531.66","1,535.42","1,525.56",-,-0.02%
26-Feb-13,1530.82 ,"1,565.07","1,567.11","1,524.46",-,-2.19%
25-Feb-13,1565.07 ,"1,551.04","1,567.29","1,549.05",-,0.90%
22-Feb-13,1551.04 ,"1,545.59","1,558.19","1,544.36",-,0.15%
21-Feb-13,1548.76 ,"1,582.63","1,583.25","1,545.40",-,-2.14%
20-Feb-13,1582.63 ,"1,592.74","1,597.68","1,582.24",-,-0.63%
19-Feb-13,1592.74 ,"1,578.65","1,593.38","1,577.86",-,0.89%
18-Feb-13,1578.65 ,"1,577.26","1,580.90","1,566.41",-,0.09%
15-Feb-13,1577.26 ,"1,588.31","1,589.35","1,567.81",-,-0.70%
14-Feb-13,1588.31 ,"1,612.55","1,623.28","1,582.85",-,-1.51%
13-Feb-13,1612.65 ,"1,582.35","1,615.58","1,582.35",-,1.91%
12-Feb-13,1582.35 ,"1,581.95","1,590.31","1,574.30",-,0.03%
11-Feb-13,1581.95 ,"1,590.13","1,595.99","1,581.70",-,-0.51%
8-Feb-13,1590.13 ,"1,595.36","1,596.88","1,577.74",-,-0.33%
7-Feb-13,1595.36 ,"1,602.99","1,607.27","1,592.43",-,-0.48%
6-Feb-13,1602.99 ,"1,614.09","1,630.74","1,599.00",-,-0.69%
5-Feb-13,1614.09 ,"1,612.52","1,617.26","1,599.47",-,0.10%
4-Feb-13,1612.52 ,"1,628.26","1,637.62","1,610.94",-,-0.97%
1-Feb-13,1628.31 ,"1,621.71","1,635.71","1,620.31",-,0.38%
31-Jan-13,1622.13 ,"1,618.71","1,623.63","1,608.46",-,0.21%
30-Jan-13,1618.77 ,"1,623.87","1,636.03","1,612.42",-,-0.31%
29-Jan-13,1623.87 ,"1,635.50","1,637.00","1,618.96",-,-0.71%
28-Jan-13,1635.50 ,"1,618.84","1,638.08","1,615.04",-,1.03%
25-Jan-13,1618.84 ,"1,604.66","1,620.43","1,597.75",-,0.88%
24-Jan-13,1604.65 ,"1,605.36","1,605.36","1,585.01",-,-0.04%
23-Jan-13,1605.36 ,"1,589.02","1,605.88","1,587.88",-,1.03%
22-Jan-13,1589.02 ,"1,600.13","1,604.63","1,580.80",-,-0.69%
21-Jan-13,1600.13 ,"1,603.44","1,603.99","1,594.09",-,-0.21%
18-Jan-13,1603.50 ,"1,585.44","1,605.68","1,584.97",-,1.14%
17-Jan-13,1585.44 ,"1,571.15","1,586.80","1,571.13",-,0.91%
16-Jan-13,1571.15 ,"1,576.54","1,585.82","1,562.16",-,-0.34%
15-Jan-13,1576.54 ,"1,590.21","1,593.12","1,576.54",-,-0.86%
14-Jan-13,1590.21 ,"1,571.73","1,594.17","1,569.66",-,1.18%
11-Jan-13,1571.73 ,"1,572.00","1,575.42","1,565.57",-,-0.02%
10-Jan-13,1572.00 ,"1,568.59","1,576.32","1,568.59",-,0.22%
9-Jan-13,1568.59 ,"1,576.10","1,578.31","1,564.09",-,-0.48%
8-Jan-13,1576.10 ,"1,526.98","1,582.35","1,526.98",-,2.99%
1-Jan-13,1530.41 ,"1,530.41","1,530.41","1,530.41",-,0.22%
28-Dec-12,1526.98 ,"1,535.05","1,537.44","1,520.79",-,-0.53%
27-Dec-12,1535.05 ,"1,526.34","1,535.05","1,523.23",-,0.57%
26-Dec-12,1526.34 ,"1,513.74","1,526.84","1,511.55",-,0.83%
25-Dec-12,1513.74 ,"1,515.87","1,520.29","1,513.47",-,-0.14%
24-Dec-12,1515.87 ,"1,512.23","1,519.08","1,509.14",-,0.24%
21-Dec-12,1512.18 ,"1,528.81","1,529.84","1,507.99",-,-1.09%
20-Dec-12,1528.89 ,"1,517.39","1,530.64","1,503.46",-,0.76%
19-Dec-12,1517.39 ,"1,511.42","1,524.77","1,509.41",-,0.39%
18-Dec-12,1511.43 ,"1,491.21","1,515.18","1,489.31",-,1.36%
17-Dec-12,1491.21 ,"1,500.89","1,508.18","1,487.44",-,-0.64%
14-Dec-12,1500.89 ,"1,499.68","1,508.35","1,494.50",-,0.08%
13-Dec-12,1499.68 ,"1,506.91","1,512.25","1,491.51",-,-0.48%
12-Dec-12,1506.91 ,"1,484.53","1,509.89","1,484.53",-,1.51%
11-Dec-12,1484.50 ,"1,480.78","1,489.07","1,476.41",-,0.25%
10-Dec-12,1480.78 ,"1,473.86","1,483.99","1,468.37",-,0.66%
7-Dec-12,1471.09 ,"1,467.00","1,472.27","1,453.19",-,0.28%
6-Dec-12,1467.00 ,"1,469.54","1,478.12","1,464.03",-,-0.17%
5-Dec-12,1469.54 ,"1,443.87","1,473.92","1,442.88",-,1.78%
4-Dec-12,1443.87 ,"1,451.69","1,451.69","1,436.17",-,-0.54%
3-Dec-12,1451.69 ,"1,437.51","1,452.42","1,433.20",-,1.05%
30-Nov-12,1436.55 ,"1,420.35","1,439.23","1,415.70",-,1.14%
29-Nov-12,1420.35 ,"1,397.38","1,424.86","1,394.21",-,1.64%
28-Nov-12,1397.38 ,"1,417.60","1,417.94","1,395.57",-,-1.43%
27-Nov-12,1417.60 ,"1,426.96","1,440.32","1,414.32",-,-0.66%
26-Nov-12,1426.96 ,"1,432.24","1,439.89","1,422.38",-,-0.37%
23-Nov-12,1432.24 ,"1,419.88","1,432.44","1,418.72",-,0.87%
22-Nov-12,1419.88 ,"1,420.97","1,427.41","1,417.96",-,-0.08%
21-Nov-12,1420.97 ,"1,403.59","1,422.60","1,393.29",-,1.24%
20-Nov-12,1403.59 ,"1,399.70","1,405.02","1,394.39",-,0.28%
19-Nov-12,1399.70 ,"1,376.10","1,402.65","1,372.81",-,1.71%
16-Nov-12,1376.10 ,"1,381.58","1,384.87","1,365.97",-,-0.40%
15-Nov-12,1381.58 ,"1,367.15","1,382.96","1,359.80",-,1.06%
14-Nov-12,1367.15 ,"1,363.67","1,376.20","1,356.47",-,0.26%
13-Nov-12,1363.63 ,"1,404.28","1,406.56","1,359.92",-,-2.89%
12-Nov-12,1404.26 ,"1,397.86","1,407.28","1,390.39",-,0.46%
9-Nov-12,1397.86 ,"1,410.27","1,410.27","1,387.22",-,-0.88%
8-Nov-12,1410.27 ,"1,426.94","1,428.33","1,396.11",-,-1.17%
7-Nov-12,1426.94 ,"1,448.98","1,464.82","1,425.73",-,-1.52%
6-Nov-12,1448.98 ,"1,444.19","1,452.78","1,436.10",-,0.33%
2-Nov-12,1444.19 ,"1,443.50","1,454.58","1,435.85",-,0.05%
1-Nov-12,1443.50 ,"1,433.96","1,443.89","1,415.38",-,0.67%
31-Oct-12,1433.96 ,"1,429.95","1,448.33","1,428.48",-,0.27%
30-Oct-12,1430.10 ,"1,435.05","1,443.40","1,426.47",-,-0.34%
29-Oct-12,1435.05 ,"1,441.38","1,442.76","1,426.26",-,-0.44%
26-Oct-12,1441.38 ,"1,456.85","1,457.53","1,426.27",-,-1.07%
25-Oct-12,1456.91 ,"1,462.43","1,474.23","1,456.22",-,-0.38%
24-Oct-12,1462.43 ,"1,457.07","1,471.99","1,444.38",-,0.39%
23-Oct-12,1456.73 ,"1,499.63","1,499.63","1,454.30",-,-2.73%
22-Oct-12,1497.63 ,"1,494.36","1,503.27","1,484.10",-,0.21%
19-Oct-12,1494.44 ,"1,512.50","1,516.96","1,493.53",-,-1.16%
18-Oct-12,1512.01 ,"1,513.96","1,527.77","1,503.76",-,-0.13%
17-Oct-12,1513.96 ,"1,488.65","1,520.63","1,488.25",-,1.73%
16-Oct-12,1488.18 ,"1,466.82","1,488.73","1,466.82",-,1.46%
15-Oct-12,1466.82 ,"1,472.36","1,484.22","1,464.76",-,-0.38%
12-Oct-12,1472.36 ,"1,490.41","1,491.16","1,467.10",-,-1.21%
11-Oct-12,1490.41 ,"1,483.84","1,495.73","1,471.91",-,0.44%
10-Oct-12,1483.84 ,"1,493.87","1,493.87","1,480.65",-,-0.69%
9-Oct-12,1494.16 ,"1,492.51","1,504.47","1,490.33",-,0.11%
8-Oct-12,1492.51 ,"1,508.72","1,509.52","1,481.99",-,-1.07%
5-Oct-12,1508.72 ,"1,483.03","1,521.49","1,480.60",-,1.73%
4-Oct-12,1483.03 ,"1,492.30","1,499.24","1,472.63",-,-0.62%
3-Oct-12,1492.30 ,"1,507.35","1,508.16","1,487.56",-,-1.03%
2-Oct-12,1507.77 ,"1,513.81","1,517.29","1,496.63",-,-0.40%
1-Oct-12,1513.81 ,"1,475.70","1,515.19","1,467.34",-,2.58%
28-Sep-12,1475.70 ,"1,474.76","1,500.30","1,466.50",-,0.06%
27-Sep-12,1474.76 ,"1,459.15","1,479.33","1,455.17",-,1.22%
26-Sep-12,1456.99 ,"1,510.96","1,513.85","1,455.02",-,-3.57%
25-Sep-12,1510.96 ,"1,509.58","1,522.43","1,504.54",-,0.09%
24-Sep-12,1509.58 ,"1,522.63","1,524.07","1,492.51",-,-0.86%
21-Sep-12,1522.63 ,"1,516.59","1,535.77","1,513.12",-,0.45%
20-Sep-12,1515.88 ,"1,517.84","1,522.14","1,479.32",-,-0.11%
19-Sep-12,1517.58 ,"1,547.79","1,564.73","1,508.60",-,-1.95%
18-Sep-12,1547.74 ,"1,582.22","1,586.75","1,546.74",-,-2.18%
17-Sep-12,1582.22 ,"1,589.40","1,591.24","1,573.30",-,-0.45%
14-Sep-12,1589.40 ,"1,484.98","1,594.63","1,484.98",-,7.04%
13-Sep-12,1484.88 ,"1,482.67","1,488.25","1,477.81",-,0.16%
12-Sep-12,1482.51 ,"1,480.05","1,497.04","1,478.27",-,0.17%
11-Sep-12,1480.05 ,"1,476.44","1,480.27","1,460.10",-,0.24%
10-Sep-12,1476.44 ,"1,471.80","1,477.58","1,462.77",-,0.32%
7-Sep-12,1471.80 ,"1,437.37","1,478.89","1,434.96",-,2.40%
6-Sep-12,1437.37 ,"1,390.92","1,438.68","1,390.51",-,3.33%
5-Sep-12,1391.02 ,"1,405.71","1,407.02","1,385.27",-,-1.05%
4-Sep-12,1405.71 ,"1,406.04","1,419.20","1,403.37",-,-0.02%
3-Sep-12,1406.04 ,"1,386.66","1,407.91","1,386.66",-,1.17%
31-Aug-12,1389.72 ,"1,384.32","1,397.92","1,381.01",-,0.39%
30-Aug-12,1384.26 ,"1,410.16","1,413.34","1,383.79",-,-1.84%
29-Aug-12,1410.16 ,"1,428.86","1,435.79","1,409.15",-,-1.31%
28-Aug-12,1428.88 ,"1,431.53","1,434.54","1,419.62",-,-0.19%
27-Aug-12,1431.53 ,"1,436.78","1,446.98","1,425.48",-,-0.37%
24-Aug-12,1436.84 ,"1,442.94","1,445.36","1,424.74",-,-0.42%
23-Aug-12,1442.94 ,"1,430.46","1,462.86","1,428.67",-,0.87%
22-Aug-12,1430.48 ,"1,442.72","1,443.18","1,420.91",-,-0.85%
21-Aug-12,1442.72 ,"1,403.55","1,445.79","1,402.55",-,2.79%
20-Aug-12,1403.55 ,"1,416.78","1,423.87","1,396.72",-,-0.93%
17-Aug-12,1416.78 ,"1,431.07","1,444.25","1,416.11",-,-1.00%
16-Aug-12,1431.07 ,"1,427.67","1,440.76","1,421.32",-,0.24%
15-Aug-12,1427.67 ,"1,445.29","1,448.51","1,412.75",-,-1.22%
14-Aug-12,1445.29 ,"1,435.63","1,452.79","1,432.48",-,0.64%
13-Aug-12,1436.15 ,"1,430.51","1,457.61","1,425.69",-,0.62%
10-Aug-12,1427.33 ,"1,447.09","1,449.59","1,410.61",-,-1.37%
9-Aug-12,1447.09 ,"1,444.79","1,463.22","1,431.59",-,0.16%
8-Aug-12,1444.79 ,"1,445.34","1,448.67","1,428.65",-,-0.04%
7-Aug-12,1445.34 ,"1,436.77","1,447.41","1,424.25",-,0.82%
6-Aug-12,1433.54 ,"1,398.33","1,439.16","1,396.73",-,2.52%
3-Aug-12,1398.33 ,"1,351.06","1,399.91","1,348.95",-,3.17%
2-Aug-12,1355.32 ,"1,374.98","1,393.09","1,344.62",-,-1.43%
1-Aug-12,1374.98 ,"1,377.06","1,383.59","1,370.11",-,-0.17%
31-Jul-12,1377.35 ,"1,398.07","1,401.13","1,373.20",-,-1.48%
